id,screen_name,text,date/time,custom prediction,textblob prediction
1257090185260609541,citizensforale1,pelosi will try again if we do not get her and the other dem losers out of congress especially the trump hating muslims that are pushing the dems to do it,2020-05-03 23:30:30,0.36556485,-0.10833333333333334
1257090162330423296,MrDanielsen_,dad you don need your sunglasses while you clean out my stroller,2020-05-03 23:30:24,0.55762476,0.3666666666666667
1257090153287503873,LabdogWillie,well you know that is lie what foreign leaders are wasting their time talking to moron,2020-05-03 23:30:22,0.9519814,-0.4625
1257090081095061504,SCKRealtors,there no better time than now to recognize those you work closely with we are so excited to introduce our newest initiative realtor excellence prescription for gratitude in the real estate industry learn all about it and submit member,2020-05-03 23:30:05,0.9772202,0.10833333333333334
1257090060450660352,baseball_2021,people aren ready for the truth the dmt hyper truth is truth mastered by those with the broad enigmascope of it all when you do dmt it like fuckin some cosmic slit and it oozing knowledge they say have problem but the only problem have is fuckin cosmic slit always,2020-05-03 23:30:00,0.94404495,0.08750000000000001
1257090055656652811,KillaKyrie2,1st or second part you have to do one,2020-05-03 23:29:59,0.08089015,0.0
1257090050975830022,NotFamousJulian,do you talk to it,2020-05-03 23:29:58,0.6421017,0.0
1257090034634592257,Char_lattey,hi confessions from the weird girl who parents never let her hang out with anyone as child once read an entire novel about kid that learned bridge with an old man he met and had to go thru the whole book not knowing what the duck bridge is and still don,2020-05-03 23:29:54,0.46780312,-0.05
1257090032638267392,knssradio,pres trump says he expects vaccine for covid 19 by end of year listen,2020-05-03 23:29:54,0.85876817,0.0
1257089995262824448,purefeelingflo,previously unseen interview of with talking about the beauty of being onstage way out west festival 2015 jeromesavino via instagram,2020-05-03 23:29:45,0.26003483,-0.16666666666666666
1257089986454794240,NotFamousJulian,no more mexican beers all mexico said fuck us,2020-05-03 23:29:43,0.52723944,-0.21666666666666667
1257089986438074369,yeahfeli,think this guy outdid yall lol,2020-05-03 23:29:43,0.86301917,0.8
1257089961934950401,iamblayneb,it been hours since ate chipotle and still haven fully recovered,2020-05-03 23:29:37,0.99039733,0.0
1257089878493466624,igormvic,ive honestly had my whole day turned around by some very amazing people was well and truly speechless thanks so much vintageblaze hakara lauren oh nerdalert meathartin and squirtle squad has rollen out,2020-05-03 23:29:17,0.94878733,0.396
1257089855064084482,KillaKyrie2,do it nigga,2020-05-03 23:29:11,0.9851818,0.0
1257089843621957634,abcdefgayy,why are there so many gingers in kansas,2020-05-03 23:29:08,0.9562034,0.5
1257089835556315136,Coach_Fuller44,these zoom meetings are great and all it amazes me that adults can not figure out this mute piece,2020-05-03 23:29:07,0.18564832,0.8
1257089814681268225,WiningWife,in this article you ll learn about the size and variety of available to help you choose how to best protect house and display your via,2020-05-03 23:29:02,0.8927318,0.7
1257089800445845506,JoshTHowell,know there are much more important issues in the world right now but really miss sports,2020-05-03 23:28:58,0.9947337,0.3464285714285714
1257089755872997381,ivanbalavage1,going to need it,2020-05-03 23:28:48,0.9537102,0.0
1257089754908286979,Tailofthedog,great question have added size to my pants,2020-05-03 23:28:47,0.9849119,0.8
1257089738844131329,KillaKyrie2,ayo save me chicken bone give the dog boner,2020-05-03 23:28:43,0.6710707,-0.6
1257089737409597441,xxJvpit3r,6ix9ine is gunna get smoked,2020-05-03 23:28:43,0.3946935,0.0
1257089730367406080,Prettychxck_b,baby shower was everything,2020-05-03 23:28:41,0.6879182,0.0
1257089705612660743,theluigiduck,it just goes against the class role it is not worth arguing about tho,2020-05-03 23:28:36,0.8779899,-0.15
1257089686713110528,JamesIsaak2,another meadowlark just because,2020-05-03 23:28:31,0.9864623,0.0
1257089654207152129,PeytonMischief,looking at houses and think found one and so happy hope it available,2020-05-03 23:28:23,0.9341314,0.6000000000000001
1257089620539473920,ArinPJohnson,the entire country collectively laughed at this statement it nice to come together in times like this,2020-05-03 23:28:15,0.60709673,0.4333333333333333
1257089611395928065,tammykins2018,ok am done talking about my flags every time post picture get followers who percent of the time are the most hateful racist sexist people have ever seen do not equate what do with your hateful so called patriotism,2020-05-03 23:28:13,0.5885992,0.5
1257089578810343425,austinbrown199,man really miss draft beer at peaks,2020-05-03 23:28:05,0.8089061,0.2
1257089577652609024,tazmoet,so good had to share check out all the items am loving on,2020-05-03 23:28:05,0.54201907,0.6499999999999999
1257089530253004802,KillaKyrie2,say it then nigga,2020-05-03 23:27:54,0.9481715,0.0
1257089436929622018,dani_beauregard,my parents do not know that am queer so am working on that got stuck outside for hours when the car got stuck so am super sunburnt am in pain,2020-05-03 23:27:32,0.98992074,0.16666666666666666
1257089410740469766,Prettychxck_b,missed my friends much,2020-05-03 23:27:25,0.5568773,0.2
1257089403765358593,KillaKyrie2,you white,2020-05-03 23:27:24,0.44472152,0.0
1257089372027052032,Ad_Divine,honestly was still worse,2020-05-03 23:27:16,0.97580206,0.09999999999999998
1257089299390042114,JackStr13435605,no cuz am disgusted donny what you are doing is wrong down right un american,2020-05-03 23:26:59,0.42258206,-0.27396825396825397
1257089290950991873,JulesResale,so good had to share check out all the items am loving on,2020-05-03 23:26:57,0.54201907,0.6499999999999999
1257089276724076544,KillaKyrie2,say it back,2020-05-03 23:26:53,0.06179309,0.0
1257089258512318464,that_book_gal,this is that book,2020-05-03 23:26:49,0.7840172,0.0
1257089209556295680,Finnesser113,lmaoooo yall slow tho,2020-05-03 23:26:37,0.7643639,-0.30000000000000004
1257089207002169345,goodson_jacob,you referenced great discussion about sacks chris long which podcast is it can find it thank you,2020-05-03 23:26:37,0.84121525,0.375
1257089186118733824,AtBobGilmer,my updated edc,2020-05-03 23:26:32,0.90604043,0.0
1257089161284268032,StonedInKansas,what your favorite instant coffee,2020-05-03 23:26:26,0.8563409,0.25
1257089148810297345,mcsquared,our us intelligence never picked up of all of this stockpiling of supplies,2020-05-03 23:26:23,0.6678418,0.0
1257089147531153414,Tajahnaes,of course mike pompeo is trending of course he would lie in an interview about the origins of covid of course he wouldn have any evidence,2020-05-03 23:26:23,0.97957563,0.0
1257089080275415040,citizensforale1,preisdent trump keep hearing justice is coming for those abusing power many dems are doing just that during this pandemic will barr and the doj start dishing out subpeona and indictments soon,2020-05-03 23:26:06,0.93231636,0.5
1257089023371284482,KillaKyrie2,lil that,2020-05-03 23:25:53,0.28354582,0.0
1257088987648458763,zgarnes0903,do what you gotta do,2020-05-03 23:25:44,0.9640225,0.0
1257088915330105345,The_Taco_Cop,felt that,2020-05-03 23:25:27,0.14455077,0.0
1257088878667800579,The_Taco_Cop,crazy how ll be the only one to do any of this,2020-05-03 23:25:18,0.2805498,-0.3
1257088877640237056,Tailofthedog,warren is so right,2020-05-03 23:25:18,0.7510711,0.2857142857142857
1257088845927133185,FyreRode,nice,2020-05-03 23:25:11,0.3762127,0.6
1257088827929301004,thenickcox81,that cheesecake needs to be in or near my mouth,2020-05-03 23:25:06,0.063133776,0.1
1257088826519977987,addismith_,how did this happen meant to make an innocent cute lil sun incense burner and somehow accidentally made it look like kawaii donald trump,2020-05-03 23:25:06,0.83188015,0.5
1257088800116936709,Luge_Knight,now that did gotta do,2020-05-03 23:25:00,0.46305993,0.0
1257088717338152962,StevenN0612,wish you could ve trolled me lol,2020-05-03 23:24:40,0.7040764,0.8
1257088701856956417,tammykins2018,and hes the reason iwont shop at wallmart full of abusive so called patriots,2020-05-03 23:24:36,0.992437,0.35
1257088647020589056,_JoseSustaita,was getting down on the grill yesterday,2020-05-03 23:24:23,0.32363132,-0.15555555555555559
1257088618235138048,FlipG1380,check out my broadcast from my playstation nba 2k20 live at,2020-05-03 23:24:16,0.23968247,0.13636363636363635
1257088581010677761,Dale_Lawrence,history recalls how great the fall can be fools overture composed and sung by roger hodgson kayaking music videos via,2020-05-03 23:24:07,0.82383525,0.8
1257088558961168384,JeniferLDavis1,teacher hall of fame limon lillies going strong,2020-05-03 23:24:02,0.9898269,0.4333333333333333
1257088539004751872,LabdogWillie,love these things thanks for sharing,2020-05-03 23:23:57,0.6651528,0.35
1257088489600024577,EricRiveracueba,pro wrestling is becoming niche program with dwindling audience fans leave and dont comeback so rhe kids dont watch and dont become fans,2020-05-03 23:23:46,0.97677916,0.45
1257088466569043968,youngAB_23,they do anything for clout,2020-05-03 23:23:40,0.18389902,0.0
1257088413200769026,kfhradio,alex smith absurd colin kaepernick is no longer in nfl listen,2020-05-03 23:23:27,0.99235797,-0.5
1257088388857049096,TheMeghler,fuck it might post the mcdonald daily hand clap emoji,2020-05-03 23:23:22,0.91012704,-0.2
1257088338051424264,JeniferLDavis1,some new additions to the front too we shall see how many make it to july,2020-05-03 23:23:10,0.94871247,0.3181818181818182
1257088288239869955,Jo_Povall,stress is real had an addisonian crisis and ended up in er on thursday home resting addison disease is rare condition where do not naturally produce cortisone working from home and extra teacher workload is real factor in causing the additional stress resting lot,2020-05-03 23:22:58,0.969223,0.13
1257088281445109760,zgarnes0903,ll give you the scissors because coleslaw will forever be absolutely disgusting,2020-05-03 23:22:56,0.996776,-1.0
1257088236733837312,seeingsafety,thanks,2020-05-03 23:22:45,0.7088351,0.2
1257088080516972545,felzdown,love youu,2020-05-03 23:22:08,0.7174311,0.5
1257088037013553152,uteotw,he said your hollywood friends did not say you live in hollywood lmao,2020-05-03 23:21:58,0.4510469,0.36818181818181817
1257087995318075392,mwwise,waiting evening tide as some flowers close for night others go full bloom,2020-05-03 23:21:48,0.38417292,0.35
1257087886018707456,QuanikaG,today,2020-05-03 23:21:22,0.05728805,0.0
1257087856822149120,UniversaI,being an old person would be tight because you can steal from stores and when you get caught you can just act like you have dementia,2020-05-03 23:21:15,0.9765563,-0.039285714285714285
1257087824458854407,THEALTEREDBEAS1,lord have mercy you know you got it don you,2020-05-03 23:21:07,0.9757157,0.0
1257087741411700737,RMclallen,need myself mark sloan,2020-05-03 23:20:47,0.083045214,0.0
1257087710617128963,crl_hunt,wow that crazy hailstone,2020-05-03 23:20:40,0.033840805,-0.25
1257087680179044355,ccm6700,yea groups of people are the worst,2020-05-03 23:20:33,0.79388666,-1.0
1257087651922018305,yagirllovesmeee,fam ily,2020-05-03 23:20:26,0.9193198,0.0
1257087601808486400,JamesFerminVids,james fermin videos would like to welcome ake safety equipment as supporting sponsor for 2020 the absolute best choice for safety and fire extinguishers for your home business and race team check them out at,2020-05-03 23:20:14,0.9982984,0.5625
1257087581063393280,BuddyBrittain12,sunday funday,2020-05-03 23:20:09,0.08352554,0.0
1257087562461691906,pureenergyrx,amazing product alert vibesup crystalline carpet salt with black tourmaline to neutralize negative energies and broadcast refreshing negative ions into the room,2020-05-03 23:20:05,0.991024,0.06666666666666671
1257087501577183243,Cheflee_lee,how you so close but soo fuckin far away,2020-05-03 23:19:50,0.9780819,0.1
1257087424976560129,itsrlybrett,fajita night,2020-05-03 23:19:32,0.88437986,0.0
1257087332236308480,iembot_ict,ict issues grassland fire danger rfd at may 18 pm cdt,2020-05-03 23:19:10,0.8347111,0.0
1257087322534883328,DaneKayl,do you ever just lay in bed amp realize that you are completely utterly alone in this world amp then you have to try amp convince yourself that it not as depressing as it sounds bc same,2020-05-03 23:19:07,0.9406247,-0.19999999999999998
1257087308463038471,AJCoachAllen,appreciate that coach,2020-05-03 23:19:04,0.90599895,0.0
1257087284169637888,loganglazier,paint cooler,2020-05-03 23:18:58,0.25428787,0.0
1257087263390957571,ac2cnkotb,more than employees test positive for coronavirus at massachusetts walmart fox news,2020-05-03 23:18:53,0.8565934,0.36363636363636365
1257087217408913408,callmemamalex,thinkin bout wifin you,2020-05-03 23:18:42,0.27729422,0.0
1257087215869493256,TheMeghler,obsessed with pizza ft camila cabello can pisces pls stop getting clowned like this,2020-05-03 23:18:42,0.029058427,-0.5
1257087176031993864,Dale_Lawrence,totally agree fear is not the answer but neither is anger or stupidity from lack of doing the research be informed make informed decisions amp take the necessary steps based on that,2020-05-03 23:18:32,0.98214704,-0.32499999999999996
1257087149662404608,CorinaBueno,know you re worth then add tax,2020-05-03 23:18:26,0.9616422,0.3
1257087075633020928,JackStr13435605,need to grow that hair back out,2020-05-03 23:18:09,0.3953086,0.0
1257087055416438785,_ThatBoyGeorgia,waiting around for answers is the worst,2020-05-03 23:18:04,0.87154335,-1.0
1257087037989150720,THEALTEREDBEAS1,now wait juicy jiggly minutefuck,2020-05-03 23:18:00,0.99382794,0.0
1257087013821521921,JacksonWHreport,the number of covid 19 cases in kansas rose sunday to 030 cases an increase of since saturday the kdhe data showed deaths as of 00,2020-05-03 23:17:54,0.99478567,0.6
1257086919793610757,xxJvpit3r,want tom scavo,2020-05-03 23:17:31,0.45645937,0.0
1257086916639539200,bischkim,take virtual walkthrough of this home let us know your thoughts kim and brian team keller williams signature partners llc 316 416 2222,2020-05-03 23:17:31,0.9930979,0.0
1257086877909344257,citizensforale1,right now on the fox news channel martha mccallum and brett bair hosts town hall live from the lincoln memorial with president donald trump,2020-05-03 23:17:21,0.35119408,0.21103896103896103
1257086849803325441,ccm6700,or sir when we told you yesterday that we do not allow you to draw on the glass with dry erase marker we did not mean tomorrow use sharpies,2020-05-03 23:17:15,0.9845102,0.044791666666666674
1257086828974272512,KylerHamed,nah it just creepy,2020-05-03 23:17:10,0.958039,-0.5
1257086739950305281,JackStr13435605,kf bans people,2020-05-03 23:16:49,0.5959266,0.0
1257086730689183744,cortlandhanson1,cause we ain got shit to hide,2020-05-03 23:16:46,0.78008735,-0.2
1257086687974391809,princessbeccs,have done it again folks another vacuum is on its way,2020-05-03 23:16:36,0.81401795,-0.008333333333333333
1257086679179038727,Bloodbaron1,my girls getting turnt up on turnips,2020-05-03 23:16:34,0.84049165,0.0
1257086588028366849,Maslenations,not sure what this says about me but have been spending more time and money decorating my bathroom than have the rest of my apartment,2020-05-03 23:16:12,0.97675335,0.125
1257086498198949889,JayPraterKAKE,wally our hurricane harvey rescue is one chill pup his new li sis georgie has been in the house less than hours and is mitten with her,2020-05-03 23:15:51,0.9994726,-0.015151515151515152
1257086481639882752,baj5252,well we will see normally would not ever ever watch watching less and less would only watch this to see,2020-05-03 23:15:47,0.9938126,-0.04583333333333333
1257086429617885184,AmiraColeman1,shoutout mr burnett for his music history lectures in the middle of jazz band rehearsals,2020-05-03 23:15:35,0.25775287,0.0
1257086393047810048,juicyjsdealer,anyone remember this gem,2020-05-03 23:15:26,0.1224398,0.0
1257086312424845312,zgarnes0903,you gotta talk to him because don know what going on,2020-05-03 23:15:07,0.99143577,0.0
1257086307865473024,DrizOnGfuel,dont even need to see,2020-05-03 23:15:05,0.7710862,0.0
1257086284109099012,KAKEnews,hailstone the size of football in argentina may have smashed world record,2020-05-03 23:15:00,0.538706,0.0
1257086209807040512,Coach_MitchumBC,tyrone wheatley mike hart anthony thomas tim biakabutuka jamie morris,2020-05-03 23:14:42,0.27931276,0.0
1257086180937662464,keithgr8cr8r,dump trump,2020-05-03 23:14:35,0.28309774,0.0
1257086136645754880,MagdalenWichita,15 pm monday may please tune in to learn how church of the magdalen will go forward with mass even as this phase small but mighty step as of wednesday may our pastor father john jirak will be,2020-05-03 23:14:25,0.6320924,0.07500000000000001
1257086124100472832,re_saxy,currently pretending this patio is real,2020-05-03 23:14:22,0.17230216,0.1
1257086109928108033,VictoriaBeeson,these officers are risking themselves and their families for this they re assaulting the officers where are the arrests where is the tear gas and riot gear these people feel entitled because they re being treated entitled smh,2020-05-03 23:14:18,0.6486126,0.0
1257086089694715904,zgarnes0903,knew there was something about you didn like,2020-05-03 23:14:13,0.66801375,0.0
1257086083998810114,itsjavan,it really is the apocalypse,2020-05-03 23:14:12,0.1319156,0.2
1257086035755798528,KylerHamed,can believe people leave their snap locations on for everyone to see,2020-05-03 23:14:01,0.95321953,0.0
1257086009264627712,EscapologyICT,our guests and employees safety is at the forefront of all we are doing for re opening our venue we are paying close attention to the recommendations of the federal amp state governments amp cdc for the best,2020-05-03 23:13:54,0.628736,1.0
1257086000544862209,mulvane16,georgia state lmao,2020-05-03 23:13:52,0.2437993,0.6
1257085970169634821,lili_mathquez,hey other people exist,2020-05-03 23:13:45,0.3549641,-0.125
1257085964066922496,Chili_Pope80,we are having pork chops with stuffing and gravy watching justified on dvd,2020-05-03 23:13:44,0.22376755,0.4
1257085958014619649,DJ_FLUID316,never had reason to take life until made one,2020-05-03 23:13:42,0.99399495,0.0
1257085951458922496,HarperMumzee,virtual townhall omfg good this way he can go what can hear you sorry next hit button also and say we have bad connection the world biggest jackass,2020-05-03 23:13:41,0.86173594,-0.19999999999999998
1257085917724106754,conservcurmudg1,laura kelly govenor of kansas is tin horn dictator and should be removed immediately,2020-05-03 23:13:32,0.72308797,0.0
1257085886975692800,camillehantla,regretting the fact we discovered hot cheeto carne asada cheese fries before the wedding,2020-05-03 23:13:25,0.6113158,0.25
1257085848358580224,___LoveLe,haterz will say its fake,2020-05-03 23:13:16,0.040150285,-0.5
1257085553297821698,baj5252,agree we ve known for years china is taking over the world it has taken this panic over virus and to finally get the world to pay attention everything happens for reason,2020-05-03 23:12:06,0.9812424,0.0
1257085521651732480,nonblume,you look great,2020-05-03 23:11:58,0.812109,0.8
1257085493629632512,Brown23Jai,those features made me switch just then,2020-05-03 23:11:51,0.16193092,0.0
1257085488059633665,mvogts,oh look you went and told me should block you how thoughtful,2020-05-03 23:11:50,0.8751544,0.4
1257085450222788608,VerityCyn,everyone has lost their minds,2020-05-03 23:11:41,0.9900408,0.0
1257085437472116737,alajr30,the uh oh is what got me,2020-05-03 23:11:38,0.09126982,0.0
1257085428773072898,MichaelLRoss7,several mark hall talent and overcomer daniel brown pastor wisdom fixer of lives jeremy camp talent honesty drive franklin graham compassion people help bart millard talent overcomer funny guy amy grant talent perseverance abraham lincoln faith wisdom tact,2020-05-03 23:11:36,0.22449473,0.125
1257085423962279938,Chris_Is_Tasty,seems to have been inactive few days one wonders how the next propaganda campaign is coming along,2020-05-03 23:11:35,0.7858298,-0.10000000000000002
1257085372435247107,ChrisArnoldKSN,interesting that patterson and jordan ta amu are competing for qb spot once again both were at at the same time before patterson left for michigan,2020-05-03 23:11:22,0.8746052,0.16666666666666666
1257085346468200448,czmilosz,guitars are an expensive habit,2020-05-03 23:11:16,0.0849058,-0.5
1257085344702435340,kristap0805,think its really funny how in highschool it took me like week to write page paper and now in college can write page paper in about minutes lol,2020-05-03 23:11:16,0.7233936,0.525
1257085282907820032,WSUMorganB,favorite week of the year thanks to all the public servants making our cities go round what your favorite new title today am mom manager cruise director and warden hope take on these titles with as much enthusiasm as rakeman,2020-05-03 23:11:01,0.9884416,0.1909090909090909
1257085224904724482,HarperMumzee,rio mick and fitzpatrick why cause boys will be boys,2020-05-03 23:10:47,0.02089864,0.0
1257085221968773120,_notsoswift,scholarship application done,2020-05-03 23:10:47,0.26382065,0.0
1257085158848634880,conservcurmudg1,that dude can kiss my ass,2020-05-03 23:10:32,0.69248843,0.0
1257085152389406720,ChrisArnoldKSN,get another qb adding former wolverine shea patterson to the mix,2020-05-03 23:10:30,0.7850673,0.0
1257085122744107013,___muthafcka,one morning gone wake up and up all my prices,2020-05-03 23:10:23,0.6842814,0.0
1257085091412611073,baj5252,guess you re not that sorry huh,2020-05-03 23:10:15,0.9221974,-0.5
1257085073385492481,lisaandrews0907,wondering how long recent listings are staying on the market take look at this chart which displays the average days on market for wichita ks lisa andrews realtor 316 644 7893 coldwell banker plaza,2020-05-03 23:10:11,0.989352,-0.06666666666666667
1257085024807116801,Ashiru_AO,am the only one noticing the change in the dispersion of the number of confirmed cases the value keeps dropping not good for the country generally,2020-05-03 23:10:00,0.98445904,0.025000000000000015
1257085019710992386,knssradio,dhs report china hid virus severity to hoard supplies,2020-05-03 23:09:58,0.28792095,0.0
1257084979533754369,Seth_Boles,woah bro how much tea do drink,2020-05-03 23:09:49,0.8437506,0.2
1257084871148736514,urnextmistakee,just really can anymore,2020-05-03 23:09:23,0.41054562,0.2
1257084837279784961,RPatterson4KS,you said no one cares,2020-05-03 23:09:15,0.6307142,0.0
1257084793902305280,BeDestiny_,me play lot,2020-05-03 23:09:05,0.89174795,0.0
1257084791616348160,HabashRaymond,why haven you lowered the flag to half staff in honor of the dead and frontline workers sad,2020-05-03 23:09:04,0.9874152,-0.2888888888888889
1257084782497890306,KhalupT,this nigga fried,2020-05-03 23:09:02,0.9671954,0.0
1257084669939666946,chelseabelsan,we grilled out last night and tonight we ended the weekend with fun family picnic dinner love this time of year,2020-05-03 23:08:35,0.6696193,0.26666666666666666
1257084571402764288,JeffCEngel,beth finished the prairie fire half marathon today virtual social distancing style the kids felt bad she didn get finish line so they surprised her with balloon arch at the finish,2020-05-03 23:08:11,0.3434237,-0.1833333333333333
1257084561923727360,toeknee316,come outside to your backyard and bring lighter fluid will trade you for beer,2020-05-03 23:08:09,0.99872035,0.0
1257084458278191107,angelmccabe,same this was my first arena show my 13th birthday present my dad took me brittney fox opened up for them,2020-05-03 23:07:45,0.99797016,0.0625
1257084432579780608,BubzStanwick,have to put down my childhood dog that lives with my mom and got caught in gold ball sized hail on the way home from the funeral shattered the windshield and dented the fuck out of my new car,2020-05-03 23:07:38,0.45012546,-0.13973063973063973
1257084431887732736,Ho8Go8L1N,there is no harm here people are distancing,2020-05-03 23:07:38,0.7250682,0.0
1257084344130326528,HarperMumzee,girl omg ouchie damn,2020-05-03 23:07:17,0.85333234,0.0
1257084318305923078,rennersmith,is social distancing causing distance in your marriage from the darkness into the light,2020-05-03 23:07:11,0.97600454,0.21666666666666667
1257084316712161281,MichaelLRoss7,if can not give at least three star review do not review unless it is big name author who written turkey my opinion will not matter much in that case,2020-05-03 23:07:11,0.6822305,-0.033333333333333326
1257084210155790339,SfumatoInk,trash,2020-05-03 23:06:45,0.5961843,0.0
1257084209509945347,purefeelingflo,ok can leave gt,2020-05-03 23:06:45,0.8172538,0.5
1257084206200557570,GreenWichita,so why didn us stock up at first mention of pandemic oh yeah the wh occupier said it was,2020-05-03 23:06:44,0.9964961,0.25
1257084176723062785,SfumatoInk,trash,2020-05-03 23:06:37,0.5961843,0.0
1257084118514499585,Stephie09212160,thought he got tradded,2020-05-03 23:06:24,0.17764193,0.0
1257084060280729600,kkatelynparks,if ur not the chipotle worker who made my burrito at pm on may 3rd don read this have crush on,2020-05-03 23:06:10,0.8496546,0.0
1257083989921337348,NikkaHolmes,and ants,2020-05-03 23:05:53,0.7441305,0.0
1257083936901083139,chriswashere321,woah there not insert irl friend here,2020-05-03 23:05:40,0.9029107,0.0
1257083935252721665,Shannysland,patti lapel though,2020-05-03 23:05:40,0.2765545,0.0
1257083927891763204,Calil_Burnett,one minute,2020-05-03 23:05:38,0.85315263,0.0
1257083877790756869,OtterNoises,thanks for stream today lt,2020-05-03 23:05:26,0.5953792,0.2
1257083819745857537,UwUNarath,oh lol have ya played 3soe if so how does the training mode for 30th compare any better,2020-05-03 23:05:12,0.99634135,0.65
1257083776234147842,norfsidecici,my capricorn sun virgo moon and libra rising feels attacked,2020-05-03 23:05:02,0.91227543,0.0
1257083676749414403,purefeelingflo,mean could be,2020-05-03 23:04:38,0.6835039,-0.3125
1257083642867785728,pdschurig,been at home too long daughter asks me why the toilet is smoking,2020-05-03 23:04:30,0.9252907,-0.04166666666666667
1257083638908321797,Marrjaay,we are omg almost lol,2020-05-03 23:04:29,0.99543595,0.8
1257083601025458177,conservcurmudg1,the first tyranny vp,2020-05-03 23:04:20,0.8106712,0.25
1257083586722791431,KenzieMc45,you re invited as well,2020-05-03 23:04:17,0.9991874,0.0
1257083571208159235,SfumatoInk,who will he pick to lose with him momentous indeed,2020-05-03 23:04:13,0.832347,0.0
1257083562643337218,naomiyelene,shouting this by faith,2020-05-03 23:04:11,0.74980736,0.0
1257083537624309761,rjber15,youth is not time of life it is state of mind it is not matter of rosy cheeks red lips and supple knees it is matter of the will the quality of the imagination vigor of the emotions it is the freshness of the deep springs of life samuel ullman,2020-05-03 23:04:05,0.995656,0.0
1257083498197741568,DeeBrown1774,you do realize that barry entire national security and intelligence team is about to be indicted right,2020-05-03 23:03:56,0.8409505,0.14285714285714285
1257083454342270978,markahlmanII,my mom started crying again because dont believe in god like ffs,2020-05-03 23:03:45,0.9498763,-0.2
1257083407466663938,GreenWichita,yes just the usual double speak from we are used to this in ks,2020-05-03 23:03:34,0.9721706,-0.125
1257083406581727235,ale_ramireza13,god so happy not tangled in drama,2020-05-03 23:03:34,0.9576138,0.8
1257083383814991875,lensflareon,this scene goes so hard remembered reading it and still gasped when it happened,2020-05-03 23:03:28,0.28844073,-0.2916666666666667
1257083379834650625,Owen_Berk,imagine pulling someone profile picture while yours is of another grown man you are the definition of weirdo take your under pushed profile picture and crawl back under vince nuts they re just about as dry as raw and smackdowns programming,2020-05-03 23:03:27,0.9083789,-0.09914529914529914
1257083346963873794,chriswashere321,how can enjoy content about dads when my dad left me,2020-05-03 23:03:20,0.013312876,0.2
1257083303221514241,Dioavian,lock my heart up throw the key set from the prison,2020-05-03 23:03:09,0.9882222,0.0
1257083253112156163,norfsidecici,it not particular song but john legend voice makes me want to punch puppy however his music is soooo good and that really upsets me and my homegirl,2020-05-03 23:02:57,0.76937854,0.2722222222222222
1257083232337756160,soyesoul,and some people have ironed their work clothes,2020-05-03 23:02:52,0.93220395,0.0
1257083231473733633,DJstaticc,know the democrats think racist because white and trump supporter but definitely support this man america first over non citizens is country thing not race thing country over party is right love it when black people are freed from the democrat plantation,2020-05-03 23:02:52,0.8392109,0.14484126984126983
1257083202805608448,ClaryFeyArtist,sometimes we shiddin too much,2020-05-03 23:02:45,0.8644659,0.2
1257083199450238978,Seth_Boles,yeah if its wii with wiishop it is broken literally the last good shop nintendo had,2020-05-03 23:02:44,0.9679537,0.09999999999999998
1257083172027863041,KillaKyrie2,kyrie,2020-05-03 23:02:38,0.6435719,0.0
1257083151068913665,teddygodzilla_x,kidding mostly,2020-05-03 23:02:33,0.8346435,0.5
1257083063093387265,angelmccabe,as much as would love to experience live music again would prefer myself and others to be well and safe we can all do our part to help support artists who cant get out there right now would like everyone to be around to continue to create and share the joy,2020-05-03 23:02:12,0.8856406,0.4036796536796537
1257082992473899009,eziashi123,ll pull up,2020-05-03 23:01:55,0.84283394,0.0
1257082988896161794,teddygodzilla_x,wow think kodai no longer my favorite,2020-05-03 23:01:54,0.4161176,0.3
1257082942720966656,SfumatoInk,was calling this out like years ago,2020-05-03 23:01:43,0.97114646,0.0
1257082940934193154,lili_mathquez,have you met average women with superiority complexes,2020-05-03 23:01:43,0.9889057,-0.15
1257082784910176256,DeeBrown1774,the economy was doing good because of trump policies and the economy will be doing great again because of trump policies my small business never shut down and we are up over 100 over last year,2020-05-03 23:01:06,0.9134295,0.21888888888888886
1257082763255123970,KillaKyrie2,woah,2020-05-03 23:01:00,0.47449377,0.0
1257082739330879490,Mikeafishstix,bats,2020-05-03 23:00:55,0.7616053,0.0
1257082736440983559,ICTBizJournal,this is the second such offer this year at wichita largest employer the 800 layoffs that cut its workforce by more than 20 in january came less than week after the first was announced,2020-05-03 23:00:54,0.8787,0.11666666666666667
1257082698570641408,RussellBeverle1,know come closer because of my man drake and brown skin girl cus of beyonce,2020-05-03 23:00:45,0.6663541,0.0
1257082682196013056,mirandasantosx,fuck me up,2020-05-03 23:00:41,0.81500465,-0.4
1257082626919276548,thenickcox81,send one this way was gonna make elephant toothpaste with my son just to find out like you said can find that on the shelves,2020-05-03 23:00:28,0.04635501,0.0
1257082598544850952,Blaine_Wesley,new music video hindsight by will be out on tuesday 05 05 20,2020-05-03 23:00:21,0.71664935,0.13636363636363635
1257082597089382406,Tailofthedog,guess the democratic all hide out till the time is done past,2020-05-03 23:00:21,0.9954653,-0.25
1257082580463165441,tammykins2018,want to be nice to people but once in blue moon someone says something so stupid want to post to them please tell me you are not that stupid governor is elected for years not two like some think,2020-05-03 23:00:17,0.97763497,-0.24999999999999997
1257082542395740163,KillaKyrie2,ratio,2020-05-03 23:00:08,0.4437595,0.0
